episode,level,total_reward,steps_taken,treasures_collected,final_score,lives_remaining,epsilon,duration_sec,avg_reward_100,avg_treasures_100,walls_hit,explored_cells,hint_accuracy
651,medium,1065.35,95,5,275,3,0.03,2.05,935.15,4.64,5,53,70.53
652,medium,727.16,76,4,130,0,0.03,1.82,931.96,4.63,3,39,68.42
653,medium,1046.3,84,5,310,6,0.03,2.06,932.13,4.63,10,44,79.76
654,medium,1015.45,80,5,220,1,0.03,2.23,938.02,4.65,6,47,75.0
655,medium,423.52,22,3,105,0,0.03,0.75,931.33,4.63,0,13,81.82
656,medium,1054.94,84,5,315,4,0.03,1.7,931.64,4.63,4,51,77.38
657,medium,1067.08,84,5,265,3,0.03,1.96,938.13,4.65,6,54,75.0
658,medium,1101.85,89,5,275,4,0.03,2.18,938.46,4.65,1,52,75.28
659,medium,1069.22,81,5,260,4,0.03,2.1,938.75,4.65,3,48,79.01
660,medium,463.46,36,3,85,0,0.03,1.07,932.57,4.63,4,18,75.0
661,medium,1099.17,87,5,290,6,0.03,1.99,932.68,4.63,5,49,75.86
662,medium,1068.63,77,5,275,3,0.03,1.89,938.79,4.65,3,47,80.52
663,medium,1023.61,61,5,335,4,0.03,1.71,938.12,4.65,1,41,88.52
664,medium,1006.95,74,5,230,3,0.03,2.56,941.25,4.66,2,42,82.43
665,medium,1048.05,90,5,255,3,0.03,2.08,940.88,4.66,4,51,75.56
666,medium,1027.61,81,5,270,3,0.03,1.81,941.02,4.66,5,41,79.01
667,medium,474.17,49,3,105,0,0.03,1.24,935.66,4.64,7,23,73.47
668,medium,1050.93,98,5,275,2,0.03,2.52,935.92,4.64,10,46,76.53
669,medium,1028.21,77,5,280,3,0.03,1.92,935.86,4.64,3,47,81.82
670,medium,1043.52,63,5,270,5,0.03,1.28,936.16,4.64,1,38,85.71
671,medium,990.09,68,5,285,2,0.03,1.54,936.45,4.64,6,38,83.82
672,medium,1022.13,78,5,285,4,0.03,2.39,936.34,4.64,4,43,80.77
673,medium,1032.52,85,5,260,3,0.03,2.01,935.76,4.64,3,44,77.65
674,medium,1031.41,81,5,260,5,0.03,1.97,935.84,4.64,7,41,76.54
675,medium,1014.39,74,5,285,3,0.03,1.51,935.75,4.64,4,44,79.73
676,medium,1019.43,79,5,300,3,0.03,2.12,935.51,4.64,5,43,77.22
677,medium,950.64,76,5,245,1,0.03,2.47,934.75,4.64,4,41,78.95
678,medium,1035.32,77,5,280,4,0.03,2.29,934.73,4.64,5,47,77.92
679,medium,1051.24,65,5,310,6,0.03,1.92,934.59,4.64,1,42,84.62
680,medium,1025.69,75,5,275,2,0.03,2.19,934.5,4.64,1,48,77.33
681,medium,1029.38,74,5,310,4,0.03,2.02,933.77,4.64,4,44,81.08
682,medium,1054.01,76,5,315,5,0.03,1.88,934.28,4.64,0,43,80.26
683,medium,1000.06,72,5,240,2,0.03,1.8,940.05,4.66,2,44,83.33
684,medium,1016.09,78,5,240,2,0.03,1.75,939.62,4.66,6,50,78.21
685,medium,993.55,72,5,290,2,0.03,1.57,938.71,4.66,6,41,79.17
686,medium,1024.51,76,5,290,3,0.03,1.88,938.88,4.66,4,45,78.95
687,medium,981.42,81,5,300,2,0.03,2.15,939.86,4.66,7,41,77.78
688,medium,998.65,80,5,280,3,0.03,2.19,939.74,4.66,8,47,83.75
689,medium,559.15,44,3,60,0,0.03,0.9,935.11,4.64,2,30,77.27
690,medium,1056.23,72,5,330,5,0.03,1.6,935.11,4.64,4,43,81.94
691,medium,662.96,66,4,120,0,0.03,1.6,931.27,4.63,13,33,84.85
692,medium,1107.24,94,5,310,4,0.03,2.43,931.72,4.63,4,56,72.34
693,medium,1062.73,105,5,240,3,0.03,2.6,932.06,4.63,9,54,71.43
694,medium,458.48,39,3,100,0,0.03,0.88,926.49,4.61,5,21,71.79
695,medium,1089.2,76,5,310,6,0.03,2.12,926.99,4.61,2,43,78.95
696,medium,1051.86,91,5,315,4,0.03,2.65,930.48,4.62,7,47,73.63
697,medium,1006.16,65,5,305,3,0.03,2.23,930.27,4.62,3,39,84.62
698,medium,1094.24,83,5,350,5,0.03,1.9,930.81,4.62,3,54,78.31
699,medium,1027.12,78,5,245,3,0.03,1.74,930.16,4.62,4,47,78.21
700,medium,991.96,93,5,320,2,0.03,2.21,935.07,4.64,9,45,77.42
701,medium,974.85,60,5,255,3,0.03,1.61,934.1,4.64,2,40,90.0
702,medium,1085.57,79,5,280,4,0.03,2.35,934.92,4.64,3,50,78.48
703,medium,1058.61,83,5,315,5,0.03,1.84,940.48,4.66,5,45,74.7
704,medium,1052.04,97,5,260,3,0.03,2.19,940.33,4.66,5,47,74.23
705,medium,1031.62,82,5,275,3,0.03,2.16,946.69,4.68,4,43,76.83
706,medium,478.75,41,3,65,0,0.03,0.95,941.03,4.66,5,26,65.85
707,medium,1035.44,86,5,250,4,0.03,2.26,940.75,4.66,6,47,74.42
708,medium,1004.68,82,5,230,2,0.03,2.34,940.86,4.66,6,46,79.27
709,medium,993.68,71,5,250,2,0.03,2.46,940.03,4.66,1,41,81.69
710,medium,1082.82,88,5,260,3,0.03,2.88,945.55,4.68,2,48,77.27
711,medium,1008.51,76,5,300,2,0.03,1.87,944.91,4.68,2,45,77.63
712,medium,1041.25,81,5,295,4,0.03,1.8,944.48,4.68,3,44,76.54
713,medium,1068.88,83,5,300,4,0.03,2.04,945.2,4.68,5,51,77.11
714,medium,1067.32,92,5,315,4,0.03,2.2,951.28,4.7,8,54,71.74
715,medium,488.63,41,3,65,0,0.03,0.99,945.74,4.68,3,26,80.49
716,medium,1062.07,80,5,295,4,0.03,2.24,947.36,4.68,8,47,80.0
717,medium,1027.08,92,5,270,1,0.03,2.21,953.3,4.7,2,54,71.74
718,medium,1069.09,78,5,255,3,0.03,2.14,954.44,4.7,0,49,79.49
719,medium,1001.94,62,5,255,3,0.03,1.57,954.45,4.7,0,39,87.1
720,medium,1078.55,82,5,270,4,0.03,2.0,957.05,4.71,4,48,76.83
721,medium,1012.03,70,5,255,2,0.03,1.55,962.46,4.73,2,41,84.29
722,medium,1052.72,67,5,310,5,0.03,1.77,962.92,4.73,1,42,83.58
723,medium,1003.39,78,5,275,2,0.03,2.12,962.95,4.73,4,46,82.05
724,medium,1084.1,89,5,290,4,0.03,2.11,963.49,4.73,5,54,74.16
725,medium,1038.39,64,5,315,5,0.03,1.64,963.49,4.73,2,42,84.38
726,medium,1014.47,91,5,315,4,0.03,2.17,962.99,4.73,11,43,73.63
727,medium,543.66,53,3,70,0,0.03,1.38,958.44,4.71,1,30,71.7
728,medium,1055.94,82,5,260,3,0.03,1.98,959.04,4.71,6,46,75.61
729,medium,1032.09,80,5,240,2,0.03,2.35,959.14,4.71,2,44,78.75
730,medium,431.41,28,3,100,0,0.03,0.67,952.8,4.69,3,18,75.0
731,medium,1067.45,78,5,300,5,0.03,1.66,958.57,4.71,4,43,78.21
732,medium,1014.64,78,5,260,2,0.03,1.74,958.64,4.71,6,46,79.49
733,medium,1120.02,97,5,275,5,0.03,2.36,959.38,4.71,1,55,74.23
734,medium,1048.51,71,5,320,5,0.03,2.05,959.18,4.71,3,42,81.69
735,medium,1070.37,83,5,260,4,0.03,1.98,965.47,4.73,3,54,75.9
736,medium,951.31,65,5,270,2,0.03,1.3,965.1,4.73,3,39,83.08
737,medium,1011.01,80,5,265,1,0.03,1.9,964.88,4.73,4,43,77.5
738,medium,1071.3,70,5,330,6,0.03,1.87,965.23,4.73,2,45,80.0
739,medium,1054.68,93,5,285,4,0.03,3.81,965.18,4.73,7,51,74.19
740,medium,1024.13,82,5,260,4,0.03,2.12,964.84,4.73,4,49,75.61
741,medium,1051.61,83,5,290,3,0.03,2.55,964.8,4.73,3,51,78.31
742,medium,997.31,75,5,270,2,0.03,2.7,964.0,4.73,3,43,78.67
743,medium,1038.48,69,5,310,6,0.03,1.87,963.84,4.73,3,39,84.06
744,medium,1066.73,81,5,290,6,0.03,1.86,964.14,4.73,7,44,75.31
745,medium,1026.16,75,5,290,5,0.03,1.53,969.58,4.75,5,39,82.67
746,medium,469.82,35,3,95,0,0.03,1.03,969.72,4.75,3,22,77.14
747,medium,1079.0,98,5,300,5,0.03,2.47,969.98,4.75,12,50,76.53
748,medium,1057.74,69,5,310,5,0.03,1.73,970.14,4.75,1,50,84.06
749,medium,1029.9,81,5,285,3,0.03,2.43,969.59,4.75,3,43,79.01
750,medium,434.59,37,3,90,0,0.03,0.67,970.07,4.76,3,20,64.86
751,medium,987.29,90,5,290,2,0.03,2.17,969.29,4.76,8,43,73.33
752,medium,1038.01,85,5,225,1,0.03,2.08,972.4,4.77,1,52,77.65
753,medium,301.97,27,2,20,0,0.03,0.74,964.96,4.74,2,16,74.07
754,medium,890.66,87,5,145,0,0.03,2.43,963.71,4.74,5,44,74.71
755,medium,441.55,34,3,105,0,0.03,0.72,963.89,4.74,3,16,73.53
756,medium,1010.94,77,5,290,3,0.03,1.95,963.45,4.74,5,45,79.22
757,medium,1015.72,78,5,310,5,0.03,2.07,962.94,4.74,8,41,82.05
758,medium,812.28,194,4,15,0,0.03,4.91,960.04,4.73,29,51,56.19
759,medium,993.63,69,5,270,4,0.03,1.64,959.29,4.73,3,38,81.16
760,medium,1070.95,74,5,290,6,0.03,1.92,965.36,4.75,4,44,79.73
761,medium,502.09,40,3,95,0,0.03,1.03,959.39,4.73,2,26,75.0
762,medium,997.7,96,5,235,1,0.03,2.53,958.68,4.73,8,50,76.04
763,medium,970.95,65,5,235,3,0.03,1.58,958.15,4.73,1,39,86.15
764,medium,1072.31,75,5,320,5,0.03,1.58,958.81,4.73,1,47,80.0
765,medium,1030.22,81,5,290,2,0.03,2.25,958.63,4.73,3,51,80.25
766,medium,478.32,38,3,85,0,0.03,1.02,953.14,4.71,4,23,68.42
767,medium,1007.81,75,5,290,3,0.03,2.03,958.47,4.73,1,42,81.33
768,medium,1010.02,76,5,250,3,0.03,1.88,958.06,4.73,6,46,78.95
769,medium,854.35,75,5,145,0,0.03,2.19,956.33,4.73,6,38,73.33
770,medium,1079.65,102,5,290,4,0.03,3.48,956.69,4.73,12,45,68.63
771,medium,1050.82,94,5,320,5,0.03,3.32,957.29,4.73,10,46,70.21
772,medium,987.11,70,5,290,4,0.03,1.7,956.94,4.73,4,37,80.0
773,medium,1082.12,83,5,290,4,0.03,2.05,957.44,4.73,3,44,77.11
774,medium,1022.65,74,5,295,2,0.03,1.98,957.35,4.73,4,45,81.08
775,medium,943.1,70,5,250,1,0.03,1.79,956.64,4.73,6,38,85.71
776,medium,1018.76,79,5,270,4,0.03,2.77,956.63,4.73,9,44,74.68
777,medium,504.64,43,3,55,0,0.03,1.85,952.17,4.71,0,26,79.07
778,medium,1025.65,101,5,250,3,0.03,3.31,952.08,4.71,11,53,72.28
779,medium,1005.89,71,5,300,3,0.03,1.97,951.62,4.71,1,44,81.69
780,medium,1008.15,66,5,315,4,0.03,1.67,951.45,4.71,4,42,83.33
781,medium,1051.94,75,5,300,5,0.03,1.61,951.67,4.71,3,45,80.0
782,medium,1029.77,87,5,280,3,0.03,1.99,951.43,4.71,7,46,74.71
783,medium,997.93,80,5,255,6,0.03,1.95,951.41,4.71,18,37,85.0
784,medium,1013.65,84,5,270,2,0.03,2.25,951.38,4.71,2,45,77.38
785,medium,1018.75,80,5,280,3,0.03,1.95,951.64,4.71,8,45,81.25
786,medium,1008.31,86,5,300,4,0.03,2.01,951.47,4.71,6,40,75.58
787,medium,1052.82,78,5,310,3,0.03,1.91,952.19,4.71,0,44,79.49
788,medium,1028.58,88,5,280,2,0.03,2.12,952.49,4.71,6,45,77.27
789,medium,1025.49,64,5,330,4,0.03,2.37,957.15,4.73,4,41,85.94
790,medium,986.86,71,5,295,2,0.03,1.96,956.46,4.73,7,39,85.92
791,medium,979.21,64,5,280,1,0.03,1.78,959.62,4.74,2,40,84.38
792,medium,1009.12,76,5,265,2,0.03,1.9,958.64,4.74,4,44,78.95
793,medium,999.74,75,5,300,2,0.03,2.35,958.01,4.74,7,47,78.67
794,medium,1030.04,71,5,275,2,0.03,1.89,963.72,4.76,1,44,80.28
795,medium,1019.91,79,5,285,3,0.03,1.62,963.03,4.76,5,43,78.48
796,medium,1071.19,71,5,330,6,0.03,1.64,963.22,4.76,3,46,80.28
797,medium,1010.44,76,5,315,3,0.03,2.56,963.27,4.76,12,45,80.26
798,medium,531.05,44,3,85,0,0.03,1.46,957.64,4.74,0,28,75.0
799,medium,1067.74,71,5,350,6,0.03,2.1,958.04,4.74,3,43,80.28
800,medium,1032.07,85,5,280,2,0.03,3.51,958.44,4.74,3,44,76.47
801,medium,983.07,84,5,255,1,0.03,2.21,958.53,4.74,4,42,79.76
802,medium,1075.59,90,5,300,5,0.03,2.25,958.43,4.74,4,52,75.56
803,medium,1007.66,83,5,240,3,0.03,2.27,957.92,4.74,3,45,77.11
804,medium,1061.42,79,5,310,6,0.03,2.47,958.01,4.74,5,48,75.95
805,medium,1012.9,78,5,255,4,0.03,2.06,957.82,4.74,4,41,79.49
806,medium,510.65,41,3,80,0,0.03,0.97,958.14,4.74,1,25,75.61
807,medium,838.17,66,5,160,0,0.03,1.85,956.17,4.74,1,41,81.82
808,medium,1051.41,84,5,265,3,0.03,2.22,956.64,4.74,4,47,75.0
809,medium,484.19,38,3,75,0,0.03,1.04,951.54,4.72,4,21,76.32
810,medium,998.93,77,5,280,3,0.03,2.01,950.7,4.72,7,40,79.22
811,medium,1003.54,64,5,280,4,0.03,1.54,950.65,4.72,2,42,85.94
812,medium,1060.94,89,5,290,4,0.03,2.36,950.85,4.72,9,46,79.78
813,medium,1027.27,75,5,255,3,0.03,1.79,950.43,4.72,1,42,80.0
814,medium,1038.59,74,5,275,4,0.03,1.51,950.15,4.72,4,39,82.43
815,medium,988.44,86,5,275,3,0.03,2.28,955.14,4.74,10,42,73.26
816,medium,982.57,80,5,265,1,0.03,2.08,954.35,4.74,4,46,76.25
817,medium,1015.12,70,5,280,4,0.03,2.14,954.23,4.74,2,44,84.29
818,medium,647.78,59,4,135,0,0.03,1.38,950.02,4.73,11,32,79.66
819,medium,1005.85,84,5,205,1,0.03,1.69,950.05,4.73,0,49,77.38
820,medium,1015.32,95,5,285,3,0.03,2.31,949.42,4.73,17,46,76.84
821,medium,949.18,64,5,255,1,0.03,1.63,948.79,4.73,0,41,85.94
822,medium,987.62,71,5,300,3,0.03,2.09,948.14,4.73,5,38,83.1
823,medium,1017.04,81,5,295,4,0.03,1.77,948.28,4.73,5,47,76.54
824,medium,973.0,71,5,245,2,0.03,1.66,947.17,4.73,5,42,83.1
825,medium,998.56,72,5,320,4,0.03,1.78,946.77,4.73,8,40,79.17
826,medium,1026.62,90,5,315,4,0.03,2.49,946.89,4.73,10,43,71.11
827,medium,650.07,41,4,130,0,0.03,1.04,947.96,4.74,1,28,80.49
828,medium,494.36,47,3,60,0,0.03,1.5,942.34,4.72,3,27,68.09
829,medium,1056.64,76,5,315,5,0.03,1.9,942.59,4.72,2,45,80.26
830,medium,1018.81,74,5,285,3,0.03,2.37,948.46,4.74,2,41,79.73
831,medium,1076.08,80,5,320,5,0.03,2.51,948.55,4.74,4,51,76.25
832,medium,1035.15,78,5,305,4,0.03,2.04,948.75,4.74,6,46,79.49
833,medium,1096.56,88,5,310,6,0.03,1.92,948.52,4.74,4,55,75.0
834,medium,1004.89,66,5,300,2,0.03,1.81,948.08,4.74,2,40,84.85
835,medium,1027.34,72,5,300,4,0.03,1.77,947.65,4.74,6,46,81.94
836,medium,1021.4,66,5,255,4,0.03,1.64,948.35,4.74,4,40,83.33
837,medium,1028.47,74,5,305,4,0.03,2.03,948.53,4.74,2,40,79.73
838,medium,1058.09,99,5,320,4,0.03,2.05,948.39,4.74,7,48,72.73
839,medium,449.18,27,3,70,0,0.03,0.62,942.34,4.72,3,17,85.19
840,medium,1068.86,78,5,270,5,0.03,2.08,942.79,4.72,6,48,76.92
841,medium,1022.03,77,5,265,2,0.03,1.84,942.49,4.72,3,45,79.22
842,medium,500.51,46,3,70,0,0.03,1.09,937.52,4.7,5,26,82.61
843,medium,1036.19,80,5,280,4,0.03,1.87,937.5,4.7,2,45,77.5
844,medium,1031.21,77,5,275,4,0.03,1.66,937.14,4.7,5,45,79.22
845,medium,1049.69,76,5,255,4,0.03,1.79,937.38,4.7,4,45,77.63
846,medium,709.48,68,4,95,0,0.03,1.54,939.78,4.71,5,37,69.12
847,medium,989.24,88,5,300,2,0.03,2.08,938.88,4.71,8,44,72.73
848,medium,1077.53,75,5,300,4,0.03,1.86,939.08,4.71,3,50,80.0
849,medium,980.78,68,5,290,3,0.03,1.64,938.58,4.71,6,39,82.35
850,medium,1028.94,87,5,260,3,0.03,2.09,944.53,4.73,5,42,74.71
851,medium,1033.93,65,5,255,6,0.03,1.63,944.99,4.73,1,41,86.15
852,medium,1037.79,74,5,295,4,0.03,2.03,944.99,4.73,2,44,81.08
853,medium,1038.24,73,5,285,2,0.03,1.35,952.36,4.76,3,49,80.82
854,medium,1064.49,81,5,265,2,0.03,1.96,954.09,4.76,1,49,77.78
855,medium,451.99,39,3,100,0,0.03,0.98,954.2,4.76,3,21,69.23
856,medium,1043.42,76,5,280,4,0.03,1.83,954.52,4.76,2,43,78.95
857,medium,1033.08,73,5,295,4,0.03,2.01,954.7,4.76,1,41,80.82
858,medium,1063.76,74,5,300,5,0.03,1.6,957.21,4.77,2,43,79.73
859,medium,1042.32,70,5,285,4,0.03,1.56,957.7,4.77,2,40,82.86
860,medium,1050.92,72,5,305,4,0.03,1.85,957.5,4.77,2,49,80.56
861,medium,1016.35,77,5,300,2,0.03,2.06,962.64,4.79,3,47,79.22
862,medium,512.31,47,3,70,0,0.03,1.68,957.79,4.77,1,24,72.34
863,medium,996.07,76,5,245,1,0.03,1.95,958.04,4.77,2,45,78.95
864,medium,1058.42,92,5,270,4,0.03,2.68,957.9,4.77,4,44,75.0
865,medium,1031.41,85,5,325,3,0.03,2.79,957.91,4.77,5,46,80.0
866,medium,1057.81,83,5,275,5,0.03,2.22,963.71,4.79,1,49,78.31
867,medium,1090.67,97,5,335,5,0.03,2.1,964.53,4.79,9,54,69.07
868,medium,1000.21,76,5,295,2,0.03,2.1,964.44,4.79,4,47,78.95
869,medium,1029.39,90,5,300,3,0.03,2.68,966.19,4.79,8,47,73.33
870,medium,1024.98,86,5,290,3,0.03,2.01,965.64,4.79,14,46,69.77
871,medium,970.55,69,5,275,3,0.03,1.68,964.84,4.79,7,39,81.16
872,medium,1051.1,85,5,255,4,0.03,2.12,965.48,4.79,7,56,74.12
873,medium,449.32,32,3,105,0,0.03,0.79,959.15,4.77,3,20,68.75
874,medium,1003.66,90,5,235,1,0.03,2.38,958.96,4.77,4,48,73.33
875,medium,1027.45,66,5,335,4,0.03,1.65,959.8,4.77,2,43,83.33
876,medium,1035.04,79,5,275,6,0.03,1.9,959.97,4.77,7,42,74.68
877,medium,971.01,70,5,250,3,0.03,1.61,964.63,4.79,6,41,80.0
878,medium,458.78,31,3,105,0,0.03,0.71,958.96,4.77,1,18,80.65
879,medium,1060.45,80,5,295,5,0.03,2.11,959.51,4.77,2,50,76.25
880,medium,1019.42,81,5,240,2,0.03,2.09,959.62,4.77,1,49,79.01
881,medium,935.92,118,5,265,2,0.03,2.88,958.46,4.77,50,43,82.2
882,medium,1036.46,87,5,275,3,0.03,2.23,958.53,4.77,7,48,75.86
883,medium,1047.21,93,5,310,4,0.03,2.22,959.02,4.77,13,45,72.04
884,medium,949.72,83,5,280,2,0.03,1.96,958.38,4.77,15,39,77.11
885,medium,1038.76,76,5,295,4,0.03,1.66,958.58,4.77,4,45,80.26
886,medium,1043.35,66,5,330,5,0.03,1.65,958.93,4.77,0,44,84.85
887,medium,1006.17,66,5,290,2,0.03,1.61,958.46,4.77,0,42,84.85
888,medium,1007.81,71,5,300,3,0.03,1.69,958.26,4.77,1,44,81.69
889,medium,1053.9,84,5,270,2,0.03,2.09,958.54,4.77,0,45,77.38
890,medium,731.83,139,4,85,0,0.03,2.88,955.99,4.76,28,41,48.2
891,medium,1022.46,74,5,280,3,0.03,2.23,956.42,4.76,6,43,78.38
892,medium,1067.39,85,5,280,4,0.03,2.46,957.0,4.76,3,47,76.47
893,medium,493.7,35,3,80,0,0.03,1.28,951.94,4.74,1,23,80.0
894,medium,1013.66,74,5,280,2,0.03,2.05,951.78,4.74,6,46,81.08
895,medium,997.78,78,5,315,3,0.03,1.7,951.56,4.74,16,41,83.33
896,medium,1093.45,93,5,270,4,0.03,2.66,951.78,4.74,5,52,74.19
897,medium,1061.99,80,5,290,5,0.03,2.21,952.3,4.74,4,43,77.5
898,medium,1025.53,64,5,340,4,0.03,1.59,957.24,4.76,2,41,85.94
899,medium,1091.47,88,5,330,6,0.03,1.6,957.48,4.76,6,52,75.0
900,medium,1023.33,75,5,335,4,0.03,1.69,957.39,4.76,7,44,82.67
901,medium,1067.77,112,5,295,6,0.03,2.81,958.24,4.76,14,51,65.18
902,medium,510.56,46,3,85,0,0.03,1.33,952.59,4.74,2,26,69.57
903,medium,985.61,78,5,275,1,0.03,1.8,952.37,4.74,2,42,78.21
904,medium,1032.95,103,5,275,1,0.03,2.01,952.08,4.74,5,50,69.9
905,medium,1043.93,68,5,275,5,0.03,1.56,952.39,4.74,0,47,83.82
906,medium,874.0,74,5,175,0,0.03,1.93,956.03,4.76,4,48,78.38
907,medium,971.41,94,5,275,4,0.03,2.29,957.36,4.76,10,40,69.15
908,medium,465.32,41,3,100,0,0.03,0.85,951.5,4.74,8,21,73.17
909,medium,874.78,73,5,160,0,0.03,1.72,955.4,4.76,4,42,79.45
910,medium,1056.63,88,5,300,4,0.03,2.18,955.98,4.76,10,44,72.73
911,medium,1039.66,83,5,285,2,0.03,2.23,956.34,4.76,5,51,77.11
912,medium,1022.59,100,5,245,2,0.03,2.9,955.96,4.76,8,45,75.0
913,medium,1065.21,100,5,320,5,0.03,1.96,956.34,4.76,18,48,77.0
914,medium,1041.92,76,5,310,3,0.03,2.0,956.37,4.76,0,46,80.26
915,medium,1017.46,87,5,300,2,0.03,2.07,956.66,4.76,7,49,78.16
916,medium,993.9,79,5,290,2,0.03,1.91,956.78,4.76,7,42,74.68
917,medium,965.05,69,5,245,1,0.03,1.54,956.27,4.76,5,42,81.16
918,medium,1036.89,69,5,320,4,0.03,1.49,960.17,4.77,1,44,82.61
919,medium,996.33,103,5,315,2,0.03,2.66,960.07,4.77,11,45,68.93
920,medium,1002.5,83,5,210,1,0.03,1.92,959.94,4.77,1,45,77.11
921,medium,1047.48,72,5,310,5,0.03,1.6,960.93,4.77,4,43,79.17
922,medium,991.62,71,5,290,2,0.03,1.82,960.97,4.77,5,40,80.28
923,medium,1040.63,73,5,305,3,0.03,2.26,961.2,4.77,3,47,80.82
924,medium,1028.81,68,5,335,4,0.03,1.98,961.76,4.77,2,43,83.82
925,medium,1054.14,82,5,330,5,0.03,2.38,962.32,4.77,8,44,78.05
926,medium,1031.08,106,5,320,4,0.03,2.67,962.36,4.77,12,46,69.81
927,medium,1057.19,91,5,320,4,0.03,2.24,966.43,4.78,9,53,74.73
928,medium,1048.28,80,5,330,6,0.03,1.87,971.97,4.8,8,43,73.75
929,medium,1015.33,74,5,310,3,0.03,1.76,971.56,4.8,4,44,78.38
930,medium,1089.82,83,5,310,5,0.03,1.92,972.27,4.8,3,45,77.11
931,medium,1089.96,77,5,315,5,0.03,1.72,972.41,4.8,1,45,80.52
932,medium,1038.52,71,5,315,4,0.03,2.16,972.44,4.8,5,44,81.69
933,medium,1046.73,72,5,300,4,0.03,2.18,971.94,4.8,2,45,81.94
934,medium,1078.5,90,5,315,4,0.03,2.11,972.68,4.8,8,55,71.11
935,medium,946.83,63,5,260,2,0.03,1.19,971.87,4.8,1,37,85.71
936,medium,1007.18,86,5,255,2,0.03,1.94,971.73,4.8,4,41,74.42
937,medium,1015.32,72,5,265,3,0.03,1.82,971.6,4.8,2,44,83.33
938,medium,1005.58,74,5,280,1,0.03,2.07,971.07,4.8,4,43,79.73
939,medium,974.37,66,5,285,3,0.03,1.62,976.33,4.82,4,38,81.82
940,medium,1050.43,78,5,315,4,0.03,1.55,976.14,4.82,6,46,79.49
941,medium,957.19,84,5,295,1,0.03,1.95,975.49,4.82,14,45,72.62
942,medium,999.55,80,5,290,2,0.03,1.92,980.48,4.84,4,48,76.25
943,medium,996.37,76,5,315,5,0.03,2.17,980.08,4.84,10,37,72.37
944,medium,976.07,78,5,270,1,0.03,1.73,979.53,4.84,4,44,78.21
945,medium,1065.73,64,5,330,4,0.03,1.38,979.69,4.84,0,52,85.94
946,medium,1025.31,86,5,280,2,0.03,2.07,982.85,4.85,6,47,75.58
947,medium,1027.29,71,5,315,4,0.03,1.74,983.23,4.85,3,46,83.1
948,medium,1045.49,82,5,300,3,0.03,2.31,982.91,4.85,4,45,79.27
949,medium,1027.86,81,5,310,4,0.03,1.6,983.38,4.85,7,39,75.31
950,medium,888.87,99,5,120,0,0.03,2.29,981.98,4.85,12,51,65.66
951,medium,1032.69,90,5,280,3,0.03,2.43,981.97,4.85,6,50,72.22
952,medium,1078.74,88,5,315,4,0.03,2.24,982.38,4.85,8,56,76.14
953,medium,1034.35,71,5,280,3,0.03,1.95,982.34,4.85,3,51,80.28
954,medium,509.15,42,3,85,0,0.03,1.16,976.79,4.83,2,31,76.19
955,medium,972.08,64,5,295,3,0.03,2.17,981.99,4.85,6,39,82.81
956,medium,1022.85,74,5,295,4,0.03,2.2,981.78,4.85,6,43,79.73
957,medium,1063.9,73,5,270,4,0.03,1.75,982.09,4.85,1,41,80.82
958,medium,532.39,65,3,55,0,0.03,1.42,976.78,4.83,9,33,61.54
959,medium,1031.94,78,5,300,4,0.03,2.1,976.67,4.83,4,47,76.92
960,medium,466.96,39,3,85,0,0.03,1.03,970.83,4.81,5,21,79.49
961,medium,1066.59,88,5,270,2,0.03,2.4,971.34,4.81,0,53,76.14
962,medium,1031.35,81,5,280,4,0.03,1.95,976.53,4.83,7,49,82.72
963,medium,1086.79,79,5,335,5,0.03,1.64,977.43,4.83,1,50,78.48
964,medium,1048.78,86,5,300,3,0.03,2.28,977.34,4.83,6,49,77.91
965,medium,1057.92,70,5,310,6,0.03,1.76,977.6,4.83,4,46,81.43
966,medium,1044.3,85,5,320,4,0.03,2.52,977.47,4.83,7,47,75.29
967,medium,1011.08,77,5,250,1,0.03,1.84,976.67,4.83,1,47,79.22
968,medium,1011.68,80,5,285,2,0.03,1.72,976.79,4.83,4,46,76.25
969,medium,1042.11,72,5,300,4,0.03,2.2,976.91,4.83,2,43,81.94
970,medium,484.92,36,3,90,0,0.03,0.86,971.51,4.81,2,22,80.56
971,medium,1014.99,77,5,270,3,0.03,2.0,971.96,4.81,3,49,77.92
972,medium,1058.51,87,5,335,5,0.03,2.18,972.03,4.81,9,46,72.41
973,medium,1007.58,76,5,315,4,0.03,1.48,977.61,4.83,8,37,77.63
974,medium,1055.83,94,5,300,4,0.03,2.25,978.13,4.83,12,54,68.09
975,medium,1051.99,88,5,320,3,0.03,2.17,978.38,4.83,4,48,75.0
976,medium,1040.63,79,5,255,4,0.03,2.09,978.44,4.83,5,45,75.95
977,medium,1069.09,91,5,255,3,0.03,1.87,979.42,4.83,1,50,75.82
978,medium,998.76,67,5,310,3,0.03,1.49,984.82,4.85,1,41,83.58
979,medium,1017.62,78,5,310,4,0.03,1.82,984.39,4.85,8,46,73.08
980,medium,1013.85,73,5,270,3,0.03,2.03,984.33,4.85,3,44,80.82
981,medium,999.17,73,5,295,3,0.03,2.32,984.97,4.85,3,42,80.82
982,medium,993.74,77,5,270,1,0.03,1.5,984.54,4.85,3,43,77.92
983,medium,1053.74,80,5,255,4,0.03,1.77,984.6,4.85,6,49,78.75
